,Client Numbers,Client Names,
4604,40266164322,"Prairie Orthopedic and Plastic Surgery, PC",
4605,14026164322,"Prairie Orthopedic and Plastic Surgery, PC",
4606,19522376002,"Prairie Orthopedic and Plastic Surgery, PC",
4607,14027303688,"Prairie Orthopedic and Plastic Surgery, PC",
4608,14028170331,"Prairie Orthopedic and Plastic Surgery, PC",
4609,14024737787,"Prairie Orthopedic and Plastic Surgery, PC",
4610,14027303746,"Prairie Orthopedic and Plastic Surgery, PC",
4611,14025407481,"Prairie Orthopedic and Plastic Surgery, PC",
4612,14024895220,"Prairie Orthopedic and Plastic Surgery, PC",
4613,16206724135,Pratt County  Health Department,
4614,13162937196,Pratt County  Health Department,
4615,18147654369,PRAXIDIO H. TAGALA MD PC,
4616,19149200307,Precision Billing & Consulting Services,
4617,13333333333,Precision Billing & Consulting Services,
4618,14012310060,Precision Pain Treatment Clinic,
4619,14012131006,Precision Pain Treatment Clinic,
4620,14015952994,Precision Pain Treatment Clinic,
4621,12817214888,"Precision Vein Center, Inc",
4622,12146797055,Premier Access MD PLLC,
4623,19724558222,Premier Access MD PLLC,
4624,15555555555,Premier Neurology and Wellness,
4625,17777777777,Premier Neurology and Wellness,
4626,17722102447,Premier Neurology and Wellness,
4627,772202447,Premier Neurology and Wellness,
4628,17723427042,Premier Neurology and Wellness,
4629,555555555,Premier Neurology and Wellness,
4630,17723234598,Premier Neurology and Wellness,
4631,14544546546,Premier Neurology and Wellness,
4632,12342342342,Premier Neurology and Wellness,
4633,14645464656,Premier Neurology and Wellness,
4634,15555555554,Premier Neurology and Wellness,
4635,14444444444,Premier Neurology and Wellness,
4636,18888888888,Premier Neurology and Wellness,
4637,15555555552,Premier Neurology and Wellness,
4638,15555555514,Premier Neurology and Wellness,
4639,14464646464,Premier Neurology and Wellness,
4640,15555555556,Premier Neurology and Wellness,
4641,14646465456,Premier Neurology and Wellness,
4642,18555555555,Premier Neurology and Wellness,
4643,18798787879,Premier Neurology and Wellness,
4644,12342342343,Premier Neurology and Wellness,
4645,16666666665,Premier Neurology and Wellness,
4646,15464564654,Premier Neurology and Wellness,
4647,16666666666,Premier Neurology and Wellness,
4648,15865240490,Premier Neurology and Wellness,
4649,15615021310,Premier Neurology and Wellness,
4650,12154326313,PREMIER PEDIATRICS,
4651,16303253266,Premier Psychiatry,
4652,17087998384,Premier Psychiatry,
4653,17734018726,Premier Psychiatry,
4654,17082170099,Premier Psychiatry,
4655,17084018726,Premier Psychiatry,
4656,17087983457,Premier Psychiatry,
4657,17085676264,Premier Psychiatry,
4658,12195086206,Premier Psychiatry,
4659,17083090401,Premier Psychiatry,
4660,17088708967,Premier Psychiatry,
4661,16308850073,Premier Psychiatry,
4662,17082502285,Premier Psychiatry,
4663,17089218384,Premier Psychiatry,
4664,17792437911,Premier Psychiatry,
4665,12486227879,Premier Psychiatry,
4666,2349873,Premier Psychiatry,
4667,17082656822,Premier Psychiatry,
4668,14092341899,Primary Care Anywhere,
4669,14097679285,Primary Care Anywhere,
4670,14094981258,Primary Care Anywhere,
4671,14097826733,Primary Care Anywhere,
4672,14096264274,Primary Care Anywhere,
4673,14093132200,Primary Care Anywhere,
4674,14092935640,Primary Care Anywhere,
4675,14093440702,Primary Care Anywhere,
4676,14096739438,Primary Care Anywhere,
4677,14099205057,Primary Care Anywhere,
4678,16064166813,Primary Care Anywhere,
4679,14097463017,Primary Care Anywhere,
4680,14093442175,Primary Care Anywhere,
4681,14096510964,Primary Care Anywhere,
4682,14092245002,Primary Care Anywhere,
4683,14097900896,Primary Care Anywhere,
4684,14097903453,Primary Care Anywhere,
4685,14094981255,Primary Care Anywhere,
4686,14092450009,Primary Care Anywhere,
4687,14099263325,Primary Care Anywhere,
4688,18327975017,Primary Care Anywhere,
4689,14095044819,Primary Care Anywhere,
4690,14095508245,Primary Care Anywhere,
4691,19032660868,Primary Care Anywhere,
4692,14097197387,Primary Care Anywhere,
4693,14096222853,Primary Care Anywhere,
4694,14095400193,Primary Care Anywhere,
4695,14092450897,Primary Care Anywhere,
4696,14092450707,Primary Care Anywhere,
4697,14093384286,Primary Care Anywhere,
4698,14082510835,Primary Care Physicians,
4699,14088421544,Primary Care Physicians,
4700,14086746080,Primary Care Physicians,
4701,14088163166,Primary Care Physicians,
4702,18636874575,Primary Medical Center of Lakeland,
4703,13526230547,Primary Medical Center of Lakeland,
4704,18636874576,Primary Medical Center of Lakeland,
4705,15406993668,Prime Care Family Practice,
4706,15407861200,Prime Care Family Practice,
4707,15407601821,Prime Care Family Practice,
4708,15406993667,Prime Care Family Practice,
4709,15406993672,Prime Care Family Practice,
4710,15406993647,Prime Care Family Practice,
4711,15408348801,Prime Care Family Practice,
4712,13364360400,Prime Care Family Practice,
4713,15407604786,Prime Care Family Practice,
4714,16615162468,Prime Pulmonary & Sleep Medicine Center,
4715,16615162471,Prime Pulmonary & Sleep Medicine Center,
4716,16616956777,Prime Pulmonary & Sleep Medicine Center,
4717,16618356613,Prime Pulmonary & Sleep Medicine Center,
4718,18139558935,Prime Pulmonary & Sleep Medicine Center,
4719,16618356691,Prime Pulmonary & Sleep Medicine Center,
4720,16615992934,Prime Pulmonary & Sleep Medicine Center,
4721,16613796652,Prime Pulmonary & Sleep Medicine Center,
4722,16095840117,Princeton Occupational Health & Family Medicine,
4723,16096581838,Princeton Occupational Health & Family Medicine,
4724,16096498981,Princeton Occupational Health & Family Medicine,
4725,16093069626,Princeton Occupational Health & Family Medicine,
4726,15163270850,Prine Health Primary Nephrology,
4727,15164072729,Prine Health Primary Nephrology,
4728,15162031109,Prine Health Primary Nephrology,
4729,15169313988,Prine Health Primary Nephrology,
4730,15165090440,Prine Health Primary Nephrology,
4731,13474315621,Prine Health Primary Nephrology,
4732,15168838313,Prine Health Primary Nephrology,
4733,15164090106,Prine Health Primary Nephrology,
4734,15164828220,Prine Health Primary Nephrology,
4735,19179754708,Prine Health Primary Nephrology,
4736,15165572402,Prine Health Primary Nephrology,
4737,17183085893,Prine Health Primary Nephrology,
4738,15167126565,Prine Health Primary Nephrology,
4739,15167702178,Prine Health Primary Nephrology,
4740,516365557,Prine Health Primary Nephrology,
4741,15168506836,Prine Health Primary Nephrology,
4742,19175709951,Prine Health Primary Nephrology,
4743,15163953888,Prine Health Primary Nephrology,
4744,15162349274,Prine Health Primary Nephrology,
4745,15166440535,Prine Health Primary Nephrology,
4746,15169386659,Prine Health Primary Nephrology,
4747,13479932000,Prine Health Primary Nephrology,
4748,15162370850,Prine Health Primary Nephrology,
4749,15164825999,Prine Health Primary Nephrology,
4750,15162851496,Prine Health Primary Nephrology,
4751,5167,Prine Health Primary Nephrology,
4752,15167450202,Prine Health Primary Nephrology,
4753,15164561750,Prine Health Primary Nephrology,
4754,15164828826,Prine Health Primary Nephrology,
4755,17182794292,Prine Health Primary Nephrology,
4756,15178016959,Prine Health Primary Nephrology,
4757,15168016959,Prine Health Primary Nephrology,
4758,16318395662,Prine Health Primary Nephrology,
4759,5163655570X1425,Prine Health Primary Nephrology,
4760,16318487868,Prine Health Primary Nephrology,
4761,19185709951,Prine Health Primary Nephrology,
4762,16467046044,Prine Health Primary Nephrology,
4763,15163877463,Prine Health Primary Nephrology,
4764,15164072730,Prine Health Primary Nephrology,
4765,15184828220,Prine Health Primary Nephrology,
4766,15162268399,Prine Health Primary Nephrology,
4767,19173590064,Prine Health Primary Nephrology,
4768,15165463676,Prine Health Primary Nephrology,
4769,15163270820,Prine Health Primary Nephrology,
4770,15166740818,Prine Health Primary Nephrology,
4771,19175709952,Prine Health Primary Nephrology,
4772,51644846,Prine Health Primary Nephrology,
4773,16313659616,Prine Health Primary Nephrology,
4774,15164072736,Prine Health Primary Nephrology,
4775,15166394619,Prine Health Primary Nephrology,
4776,516931388,Prine Health Primary Nephrology,
4777,15167283340,Prine Health Primary Nephrology,
4778,15164891481,Prine Health Primary Nephrology,
4779,5163270850X215,Prine Health Primary Nephrology,
4780,15164072727,Prine Health Primary Nephrology,
4781,15164072743,Prine Health Primary Nephrology,
4782,16315252003,Prine Health Primary Nephrology,
4783,15166689465,Prine Health Primary Nephrology,
4784,15164770923,Prine Health Primary Nephrology,
4785,15163536762,Prine Health Primary Nephrology,
4786,13472000484,Prine Health Primary Nephrology,
4787,15168721963,Prine Health Primary Nephrology,
4788,15167295461,Prine Health Primary Nephrology,
4789,15164072745,Prine Health Primary Nephrology,
4790,19803337607,Prine Health Primary Nephrology,
4791,15164072739,Prine Health Primary Nephrology,
4792,51655572402,Prine Health Primary Nephrology,
4793,16316431080,Prine Health Primary Nephrology,
4794,15167647073,Prine Health Primary Nephrology,
4795,15164072740,Prine Health Primary Nephrology,
4796,15164136621,Prine Health Primary Nephrology,
4797,51635488731,Prine Health Primary Nephrology,
4798,16316732877,Prine Health Primary Nephrology,
4799,15168406833,Prine Health Primary Nephrology,
4800,15165262286,Prine Health Primary Nephrology,
4801,19176265604,Prine Health Primary Nephrology,
4802,15166270465,Prine Health Primary Nephrology,
4803,15166597377,Prine Health Primary Nephrology,
4804,15163195190,Prine Health Primary Nephrology,
4805,15166603888,Prine Health Primary Nephrology,
4806,15169417988,Prine Health Primary Nephrology,
4807,14438015705,Prine Health Primary Nephrology,
4808,15165488731,Prine Health Primary Nephrology,
4809,15169431913,Prine Health Primary Nephrology,
4810,13479689650,Prine Health Primary Nephrology,
4811,15169352363,Prine Health Primary Nephrology,
4812,19178168155,Prine Health Primary Nephrology,
4813,15163764375,Prine Health Primary Nephrology,
4814,12032536852,Prine Health Primary Nephrology,
4815,19177480244,Prine Health Primary Nephrology,
4816,16313684659,Prine Health Primary Nephrology,
4817,19175444178,Prine Health Primary Nephrology,
4818,15168223246,Prine Health Primary Nephrology,
4819,13472883680,Prine Health Primary Nephrology,
4820,15164264073,Prine Health Primary Nephrology,
4821,15164581828,Prine Health Primary Nephrology,
4822,19179410398,Prine Health Primary Nephrology,
4823,17185706323,Prine Health Primary Nephrology,
4824,15167293634,Prine Health Primary Nephrology,
4825,15167281035,Prine Health Primary Nephrology,
4826,15166600217,Prine Health Primary Nephrology,
4827,15164560468,Prine Health Primary Nephrology,
4828,15164569225,Prine Health Primary Nephrology,
4829,15166358388,Prine Health Primary Nephrology,
4830,15163953514,Prine Health Primary Nephrology,
4831,15165099255,Prine Health Primary Nephrology,
4832,19176271193,Prine Health Primary Nephrology,
4833,19178648759,Prine Health Primary Nephrology,
4834,15165214789,Prine Health Primary Nephrology,
4835,15166430005,Prine Health Primary Nephrology,
4836,19847892476,Prine Health Primary Nephrology,
4837,15166729713,Prine Health Primary Nephrology,
4838,15163755570,Prine Health Primary Nephrology,
4839,13479259894,Prine Health Primary Nephrology,
4840,17186843298,Prine Health Primary Nephrology,
4841,15164897820,Prine Health Primary Nephrology,
4842,15166213268,Prine Health Primary Nephrology,
4843,17188125499,Prine Health Primary Nephrology,
4844,15165288141,Prine Health Primary Nephrology,
4845,15163599396,Prine Health Primary Nephrology,
4846,16462709968,Prine Health Primary Nephrology,
4847,15163751205,Prine Health Primary Nephrology,
4848,17189868820,Prine Health Primary Nephrology,
4849,16466519415,Prine Health Primary Nephrology,
4850,19179601299,Prine Health Primary Nephrology,
4851,15166384546,Prine Health Primary Nephrology,
4852,15164456699,Prine Health Primary Nephrology,
4853,19179411972,Prine Health Primary Nephrology,
4854,15166414574,Prine Health Primary Nephrology,
4855,15164558441,Prine Health Primary Nephrology,
4856,19179022117,Prine Health Primary Nephrology,
4857,16316970708,Prine Health Primary Nephrology,
4858,15165106327,Prine Health Primary Nephrology,
4859,16462218272,Prine Health Primary Nephrology,
4860,15166601245,Prine Health Primary Nephrology,
4861,15167213602,Prine Health Primary Nephrology,
4862,16462428932,Prine Health Primary Nephrology,
4863,15165288282,Prine Health Primary Nephrology,
4864,15163435529,Prine Health Primary Nephrology,
4865,15162365348,Prine Health Primary Nephrology,
4866,19176806989,Prine Health Primary Nephrology,
4867,19176925973,Prine Health Primary Nephrology,
4868,19175891144,Prine Health Primary Nephrology,
4869,17188834061,Prine Health Primary Nephrology,
4870,15163955510,Prine Health Primary Nephrology,
4871,16037247435,Prine Health Primary Nephrology,
4872,15163305353,Prine Health Primary Nephrology,
4873,19176556253,Prine Health Primary Nephrology,
4874,15165475288,Prine Health Primary Nephrology,
4875,15164497326,Prine Health Primary Nephrology,
4876,19178054455,Prine Health Primary Nephrology,
4877,15162268352,Prine Health Primary Nephrology,
4878,15169722029,Prine Health Primary Nephrology,
4879,15166622049,Prine Health Primary Nephrology,
4880,16462201109,Prine Health Primary Nephrology,
4881,15163655532,Prine Health Primary Nephrology,
4882,19176909874,Prine Health Primary Nephrology,
4883,15169939251,Prine Health Primary Nephrology,
4884,16462094429,Prine Health Primary Nephrology,
4885,19176969116,Prine Health Primary Nephrology,
4886,15165893950,Prine Health Primary Nephrology,
4887,15163136753,Prine Health Primary Nephrology,
4888,15162268351,Prine Health Primary Nephrology,
4889,16462444143,Prine Health Primary Nephrology,
4890,16316939101,Prine Health Primary Nephrology,
4891,15164281366,Prine Health Primary Nephrology,
4892,19178829091,Prine Health Primary Nephrology,
4893,17187576075,Prine Health Primary Nephrology,
4894,13108017339,Prine Health Primary Nephrology,
4895,15163532151,Prine Health Primary Nephrology,
4896,17185516613,Prine Health Primary Nephrology,
4897,15163751626,Prine Health Primary Nephrology,
4898,19177968493,Prine Health Primary Nephrology,
4899,12706324514,"Priority Primary Care, LLC",
4900,19312497720,"Priority Primary Care, LLC",
4901,19196963978,Prophetic Medicine,
4902,16303766317,Prospect Healthcare,
4903,16309017867,Prospect Healthcare,
4904,16305037427,Prospect Healthcare,
4905,16308498345,Prospect Healthcare,
4906,13123430159,Prospect Healthcare,
4907,17139044014,"Prostate Laser Center, PLLC",
4908,18182681152,"Prostate Laser Center, PLLC",
4909,16812659047,PSIMED2 - Medipro,
4910,13045458615,PSIMED2 - Medipro,
4911,19195382342,Public Health,
4912,11234556678,Public Health,
4913,19199248521,Public Health,
4914,14697571600,Public Health,
4915,19172244496,"Punam Prabhakar, MD",
4916,19175131914,"Punam Prabhakar, MD",
4917,12014440020,Pure Anti-Aging Medical Center  aka Thrid Space Medical,
4918,19734324476,Pure Anti-Aging Medical Center  aka Thrid Space Medical,
4919,19738327522,Pure Anti-Aging Medical Center  aka Thrid Space Medical,
4920,19737573317,Pure Anti-Aging Medical Center  aka Thrid Space Medical,
4921,973832755,Pure Anti-Aging Medical Center  aka Thrid Space Medical,
4922,973432476,Pure Anti-Aging Medical Center  aka Thrid Space Medical,
4923,12016751062,Pure Anti-Aging Medical Center  aka Thrid Space Medical,
4924,15203047415,Pusch Ridge Behavioral Health1,
4925,15209067743,Pusch Ridge Behavioral Health1,
4926,15204379130,Pusch Ridge Behavioral Health1,
4927,15203302334,Pusch Ridge Behavioral Health1,
4928,15207309283,Pusch Ridge Behavioral Health1,
4929,15206039543,Pusch Ridge Behavioral Health1,
4930,15203047132,Pusch Ridge Behavioral Health1,
4931,15203728575,Pusch Ridge Behavioral Health1,
4932,15204032458,Pusch Ridge Behavioral Health1,
4933,52099067743,Pusch Ridge Behavioral Health1,
4934,17188889183,Q. T. Wang MD. Neurology PC,
4935,14102271708,Q. T. Wang MD. Neurology PC,
4936,17186085294,Q. T. Wang MD. Neurology PC,
4937,19178889183,Q. T. Wang MD. Neurology PC,
4938,14102272906,Q. T. Wang MD. Neurology PC,
4939,17188889583,Q. T. Wang MD. Neurology PC,
4940,17188860355,"Qazi Haider, MD",
4941,12124701500,"Qazi Haider, MD",
4942,17187109941,"Qazi Haider, MD",
4943,19292998133,"Qazi Haider, MD",
4944,13474196577,"Qazi Haider, MD",
4945,15162257852,"Qazi Haider, MD",
4946,15166436067,"Qazi Haider, MD",
4947,15162078846,"Qazi Haider, MD",
4948,13475721260,"Qazi Haider, MD",
4949,13476663389,"Qazi Haider, MD",
4950,19084859304,Qualcare Therapy Center,
4951,17183354747,Queens Medical Services,
4952,17188864848,Queens Medical Services,
4953,15166226000,"Queens Pediatrics, PC",
4954,15163159965,"Queens Pediatrics, PC",
4955,12124701582,"Queens Pediatrics, PC",
4956,18173124089,"R T Portable X- Ray, Inc",
4957,19725236815,"R T Portable X- Ray, Inc",
4958,18149433223,Rakesh C Verma M.D.,
4959,15739857121,Ralls County  Health Department,
4960,17184411373,"Rana Suleman, MD",
4961,13477426329,"Rana Suleman, MD",
4962,16602636643,Randolph County  Health Department,
4963,13363186246,Randolph County Health Department,
4964,13363186154,Randolph County Health Department,
4965,13363186214,Randolph County Health Department,
4966,13369539130,Randolph County Health Department,
4967,13363186231,Randolph County Health Department,
4968,13363186885,Randolph County Health Department,
4969,13363186882,Randolph County Health Department,
4970,13363186354,Randolph County Health Department,
4971,13363186293,Randolph County Health Department,
4972,13369538821,Randolph County Health Department,
4973,13363196293,Randolph County Health Department,
4974,13363186200,Randolph County Health Department,
4975,15162729098,Rasheed U. Jafar MD PC,
4976,19147090659,"Rathi, Seema",
4977,19145362020,"Rathi, Seema",
4978,17182687337,Raveco Medical,
4979,13054122800,Redondo Hand Center,
4980,13058985279,Redondo Hand Center,
4981,P,P,Redondo Hand Center
4982,14692524777,"ReGen Pain Management, PLLC.",
4983,14693465259,"ReGen Pain Management, PLLC.",
4984,19513174301,"ReGen Pain Management, PLLC.",
4985,12142524777,"ReGen Pain Management, PLLC.",
4986,14692788923,"ReGen Pain Management, PLLC.",
4987,14198523494,"ReGen Pain Management, PLLC.",
4988,12546311012,"ReGen Pain Management, PLLC.",
4989,12146681429,"ReGen Pain Management, PLLC.",
4990,4.03639E-05,"ReGen Pain Management, PLLC.",
4991,12149914544,"ReGen Pain Management, PLLC.",
4992,18179378691,"ReGen Pain Management, PLLC.",
4993,18328654141,Reliance Medlabs,
4994,14696587143,Reliance Medlabs,
4995,12129410988,Rene Shek-Ming Eng,
4996,19176563218,Rene Shek-Ming Eng,
4997,18323808892,"Renew Psychiatry Services, PLLC",
4998,15404041836,"Renew Psychiatry Services, PLLC",
4999,16789000308,"Renew Psychiatry Services, PLLC",
5000,16206942900,Reno County  Health Department,
5001,16202598433,Reno County  Health Department,
5002,16202598460,Reno County  Health Department,
5003,16202598408,Reno County  Health Department,
5004,16202598445,Reno County  Health Department,
5005,16202598161,Reno County  Health Department,
5006,16153485806,"Restore Life Behavioral Health, PLLC",
5007,18592761015,"Resurrection Treatment Clinics, LLC",
5008,18594573469,"Resurrection Treatment Clinics, LLC",
5009,13175132071,"Resurrection Treatment Clinics, LLC",
5010,13175132017,"Resurrection Treatment Clinics, LLC",
5011,18595141632,"Resurrection Treatment Clinics, LLC",
5012,18599833333,"Resurrection Treatment Clinics, LLC",
5013,18594891439,"Resurrection Treatment Clinics, LLC",
5014,18593924381,"Resurrection Treatment Clinics, LLC",
5015,17343477256,"Resurrection Treatment Clinics, LLC",
5016,18594690482,"Resurrection Treatment Clinics, LLC",
5017,18599483697,"Resurrection Treatment Clinics, LLC",
5018,15022348759,"Resurrection Treatment Clinics, LLC",
5019,18593884730,"Resurrection Treatment Clinics, LLC",
5020,18593170452,"Resurrection Treatment Clinics, LLC",
5021,11211111111,"Resurrection Treatment Clinics, LLC",
5022,18597975044,"Resurrection Treatment Clinics, LLC",
5023,16062199042,"Resurrection Treatment Clinics, LLC",
5024,16066255181,"Resurrection Treatment Clinics, LLC",
5025,15612725282,Reza Saffari MD,
5026,17242447500,Richard D. Lappen O.D.,
5027,17242447501,Richard D. Lappen O.D.,
5028,13054954376,"RICHARD DURAN, DPM",
5029,46944793333,"RICHARD DURAN, DPM",
5030,14694793333,"RICHARD DURAN, DPM",
5031,14694697147,"RICHARD DURAN, DPM",
5032,12122139783,"Richard N. Palu, M.D",
5033,19175140148,"Richard N. Palu, M.D",
5034,14122891945,Richard Reilly JR,
5035,14128244873,Richard Reilly JR,
5036,14129950908,Richard Reilly JR,
5037,14123636212,Richard Reilly JR,
5038,14123719330,Richard Reilly JR,
5039,14129980908,Richard Reilly JR,
5040,14129950909,Richard Reilly JR,
5041,17244593411,Richard Reilly JR,
5042,17244441066,Richland Chiropractic,
5043,16618594543,Rio Bravo Oncology,
5044,19284150885,Rio Bravo Oncology,
5045,16614915060,Rio Bravo Oncology,
5046,16618553918,Rio Bravo Oncology,
5047,16614728602,Rio Bravo Oncology,
5048,15758000513,Rio Grande Hematology and Oncology,
5049,15758000511,Rio Grande Hematology and Oncology,
5050,15756948246,Rio Grande Hematology and Oncology,
5051,15755222633,Rio Grande Hematology and Oncology,
5052,19154746434,Rio Grande Hematology and Oncology,
5053,15754968725,Rio Grande Hematology and Oncology,
5054,57544968725,Rio Grande Hematology and Oncology,
5055,5758000512,Rio Grande Hematology and Oncology,
5056,8005060,Rio Grande Hematology and Oncology,
5057,15753122283,Rio Grande Hematology and Oncology,
5058,575496872,Rio Grande Hematology and Oncology,
5059,57588000513,Rio Grande Hematology and Oncology,
5060,57580005,Rio Grande Hematology and Oncology,
5061,15758000514,Rio Grande Hematology and Oncology,
5062,575,Rio Grande Hematology and Oncology,
5063,15752884613,Rio Grande Hematology and Oncology,
5064,15758053629,Rio Grande Hematology and Oncology,
5065,12155610809,Rittenhouse Hematology Oncology,
5066,12155610828,Rittenhouse Hematology Oncology,
5067,19517882770,Riverside Cancer Clinic,
5068,19496973777,Riverside Cancer Clinic,
5069,17327649775,"Riviere, Deborah",
5070,19084105662,"Riviere, Deborah",
5071,19728858346,"Rizwan Bukhari, MD PA",
5072,19728558346,"Rizwan Bukhari, MD PA",
5073,12144771661,"Rizwan Bukhari, MD PA",
5074,12146320976,"Rizwan Bukhari, MD PA",
5075,19732520333,Robert C Petrucelli MD PA,
5076,12083569086,Robert Coray MD,
5077,13614445016,"Roberto F. Diaz, M.D., P.A.",
5078,13617010871,"Roberto F. Diaz, M.D., P.A.",
5079,12158801900,Roberts Family Chiropractic Center,
5080,12155797777,Roberts Family Chiropractic Center,
5081,215,Roberts Family Chiropractic Center,
5082,19084868899,Robinson Spinal Health and Rehab,
5083,16092962267,ROCCO A GILIBERTI DO LLC,
5084,19734326155,Rochelle Park Cardiac Center Corp,
5085,19083524477,Rochelle Park Cardiac Center Corp,
5086,18062398528,"Roger J. Wolcott, M.D., P.A.",
5087,18064708600,"Roger J. Wolcott, M.D., P.A.",
5088,18068317411,"Roger J. Wolcott, M.D., P.A.",
5089,18067778618,"Roger J. Wolcott, M.D., P.A.",
5090,16105272000,"Rohr and Columbo Asthma, Allergy and Immunology Specialists, P.C.",
5091,14106520916,"Rohr and Columbo Asthma, Allergy and Immunology Specialists, P.C.",
5092,16103333214,"Rohr and Columbo Asthma, Allergy and Immunology Specialists, P.C.",
5093,16105202000,"Rohr and Columbo Asthma, Allergy and Immunology Specialists, P.C.",
5094,14126825531,RONALD J HEYMAN,
5095,14126388815,RONALD J HEYMAN,
5096,16103536767,"Ronald S. Fuchs, MD",
5097,16103319515,"Ronald S. Fuchs, MD",
5098,610331951,"Ronald S. Fuchs, MD",
5099,17187283376,Rose Dermatology,
5100,19176734159,Rose Dermatology,
5101,19144944702,Rose Dermatology,
5102,16925423690,Rose Dermatology,
5103,19179955286,Rose Dermatology,
5104,71872883376,Rose Dermatology,
5105,71872833376,Rose Dermatology,
5106,18334043376,Rose Dermatology,
5107,13478073389,Rose Dermatology,
5108,13475935466,Rose Dermatology,
5109,19708705319,Routt County  Public Health,
5110,19708705341,Routt County  Public Health,
5111,19708705356,Routt County  Public Health,
5112,12489062885,RSB Systems - Kids Care Clinic,
5113,17854836433,Russell County  Health Department,
5114,785483633,Russell County  Health Department,
5115,14124601310,"Rx Tox, Inc.",
5116,14129770193,"Rx Tox, Inc.",
5117,14063887035,Saint Catherine Family Healthcare A.K.A ZoeCare,
5118,18134097046,Saint Catherine Family Healthcare A.K.A ZoeCare,
5119,14065869444,Saint Catherine Family Healthcare A.K.A ZoeCare,
5120,40638870,Saint Catherine Family Healthcare A.K.A ZoeCare,
5121,15033674022,Saint Catherine Family Healthcare A.K.A ZoeCare,
5122,14066009996,Saint Catherine Family Healthcare A.K.A ZoeCare,
5123,17172735774,"Salahub, John",
5124,18324389520,Salem Oncology Center,
5125,17137961221,Salem Oncology Center,
5126,17135945246,Salem Oncology Center,
5127,16608863434,Saline County  Health Department,
5128,12127349949,"Salvatore Lenzo, MD",
5129,15204651474,Samantha P. Frembgen D.O,
5130,15203768575,Samantha P. Frembgen D.O,
5131,15202682860,Samantha P. Frembgen D.O,
5132,15206318292,Samantha P. Frembgen D.O,
5133,15207709501,Samantha P. Frembgen D.O,
5134,12125351400,"Sammy Chitayat, MD",
5135,19105921131,Sampson County Health Department,
5136,19103857013,Sampson County Health Department,
5137,17184609640,Samuel Cho M.D,
5138,12108430879,"San Antonio PM&R Physicians, PLLC",
5139,18585712811,San Diego Oncology Medical Clinic,
5140,18585600380,San Diego Oncology Medical Clinic,
5141,18585713978,San Diego Oncology Medical Clinic,
5142,16194216922,San Diego Oncology Medical Clinic,
5143,16194676330,San Diego Oncology Medical Clinic,
5144,18585712814,San Diego Oncology Medical Clinic,
5145,19703352015,San Juan Basin Public Health,
5146,19703352003,San Juan Basin Public Health,
5147,19703352011,San Juan Basin Public Health,
5148,19709038264,San Juan Basin Public Health,
5149,97033352003,San Juan Basin Public Health,
5150,12109104300,San Lucas Surgical Associates PA,
5151,12108194409,San Lucas Surgical Associates PA,
5152,12108195684,San Lucas Surgical Associates PA,
5153,12109738083,San Lucas Surgical Associates PA,
5154,12107254646,San Lucas Surgical Associates PA,
5155,12108194081,San Lucas Surgical Associates PA,
5156,12109411000,San Lucas Surgical Associates PA,
5157,12108902620,San Lucas Surgical Associates PA,
5158,12108902630,San Lucas Surgical Associates PA,
5159,21094100000000,San Lucas Surgical Associates PA,
5160,12108902597,San Lucas Surgical Associates PA,
5161,12108166872,San Lucas Surgical Associates PA,
5162,12106659311,San Lucas Surgical Associates PA,
5163,12105072287,San Lucas Surgical Associates PA,
5164,12108535365,San Lucas Surgical Associates PA,
5165,12104194409,San Lucas Surgical Associates PA,
5166,12104104300,San Lucas Surgical Associates PA,
5167,210819440,San Lucas Surgical Associates PA,
5168,14077453098,"Sand Lake Cancer Center, PA",
5169,16178216780,"Sandhya T. Shah, MD",
5170,19179919151,Sanjay Lodha Physicians PC,
5171,15165819578,Sanjay Lodha Physicians PC,
5172,14122607032,Sarma Behavioral Health Assoc,
5173,14127821000,Sarma Behavioral Health Assoc,
5174,12673438134,"Savita Singh, MD, PC",
5175,12674019674,"Savita Singh, MD, PC",
5176,12674019671,"Savita Singh, MD, PC",
5177,13053628182,Sawgrass Family Medical Center,
5178,16313353412,"SB Psychiatric Services, PLLC",
5179,16317075597,"SB Psychiatric Services, PLLC",
5180,16316518271,"SB Psychiatric Services, PLLC",
5181,16314860866,"SB Psychiatric Services, PLLC",
5182,16317933408,"SB Psychiatric Services, PLLC",
5183,15183728178,Schenectady ARC,
5184,15189251500,Schenectady ARC,
5185,15186888245,Schenectady ARC,
5186,15186888282,Schenectady ARC,
5187,15183728939,Schenectady ARC,
5188,15186888612,Schenectady ARC,
5189,15186888647,Schenectady ARC,
5190,15188075756,Schenectady ARC,
5191,15183390919,Schenectady ARC,
5192,15186983006,Schenectady ARC,
5193,15187285331,Schenectady ARC,
5194,15188573787,Schenectady ARC,
5195,15188107706,Schenectady ARC,
5196,15186888297,Schenectady ARC,
5197,518688829,Schenectady ARC,
5198,15185733295,Schenectady ARC,
5199,15186888274,Schenectady ARC,
5200,15183721160,Schenectady ARC,
5201,15189486252,Schenectady ARC,
5202,19102772440,Scotland County Health Department,
5203,91027724,Scotland County Health Department,
5204,16314235171,Scott Alpert MD,
5205,16314234090,Scott Alpert MD,
5206,16314245171,Scott Alpert MD,
5207,15168046762,Scott Alpert MD,
5208,16314232965,Scott Alpert MD,
5209,16314235090,Scott Alpert MD,
